cod_produto;produto;ano;litros
outro_filtrado_doce;__filtrado_doce;2021;2430821
outro_jeropiga;__jeropiga;2021;1763
outro_mistelas;__mistelas;2021;9075
outro_mosto_concentrado;__mosto_concentrado;2021;0
outro_mosto_uva;__mosto_de_uva;2021;803171
outro_mosto_sulfitado;__mosto_sulfitado;2021;0
outro_nectar;__nectar_de_uva;2021;4021229
outro_outros_produtos;__outros_produtos;2021;2105686
outro_polpa;__polpa_de_uva;2021;1002033
outro_preparado_liquido;__preparado_liquido_para_refresco;2021;23455
outro_refrigerante;__refrigerante_+50%_suco;2021;175954
outro_sangria;__sangria;2021;17222
outro_vinagre_balsamico;__vinagre_balsamico;2021;332217
outro_vinagre_duplo;__vinagre_duplo;2021;795060
outro_vinagre_simples;__vinagre_simples;2021;5647166
outro_vinho_acetificado;__vinho_acetificado;2021;1448086
outro_vinho_base;__vinho_base_para_espumantes;2021;0
outro_vinho_composto;__vinho_composto;2021;227116
outro_vinho_licoroso;__vinho_licoroso;2021;376597
outro_vinho_leve;__vinho_leve;2021;0
outro_vinho_gaseificado;__vinho_gaseificado;2021;53495
vinho_de_mesa;vinho_de_mesa;2022;187939996
vinho_mesa_tinto;__tinto;2022;165067340
vinho_mesa_rosado;__rosado;2022;2213723
vinho_mesa_branco;__branco;2022;20658933
vinho__fino_de_mesa;vinho__fino_de_mesa;2022;21533487
vinho_mesa_tinto;__tinto;2022;15258778
vinho_mesa_rosado;__rosado;2022;1318396
vinho_mesa_branco;__branco;2022;4956314
vinho_frizante;vinho_frizante;2022;2875864
vinho_organico;vinho_organico;2022;14947
vinho_especial;vinho_especial;2022;0
vinho_especial_tinto;__tinto;2022;0
vinho_especial_rosado;__rosado;2022;0
vinho_especial_branco;__branco;2022;0
espumantes_;espumantes_;2022;29525942
espumante_moscatel;__espumante__moscatel;2022;12204315
espumante;__espumante;2022;17321031
espumante_organico;__espumante_organico;2022;597
suco_de_uvas;suco_de_uvas;2022;157125036
suco_natural;__suco_natural_integral;2022;115394795
suco_adocado;__suco_adocado;2022;0
suco_reprocessado;__suco_reprocessado/reconstituido;2022;35139154
suco_organico;__suco_organico;2022;1002685
outros_sucos;__outros_sucos_de_uvas;2022;5588403
suco_de_uvas_concentrado;suco_de_uvas_concentrado;2022;33632834
nan;outros_produtos_comercializados;2022;31704382
outro_outros_vinhos_sem_informdetalhada;__outros_vinhos_sem_informacão_detalhada;2022;8812
outro_agrin;__agrin_fermentado,_acetico_misto;2022;0
outro_aguardente;__aguardente_de_vinho_50°gl;2022;0
outro_alcool_vinico;__alcool_vinico;2022;0
outro_bagaceira;__bagaceira_graspa;2022;5594
outro_base_champenoise;__base_champenoise_champanha;2022;60958
outro_base_charmat;__base_charmat_champanha;2022;226901
outro_base_espumante;__base_espumante_moscatel;2022;720603
outro_bebida;__bebida_de_uva;2022;139943
outro_borra_liqwuida;__borra_liquida;2022;49840
outro_borra_seca;__borra_seca;2022;122525
outro_brandy;__brandy_conhaque;2022;4407
outro_cooler;__cooler;2022;4505384
outro_coquetel;__coquetel_com_vinho;2022;292420
outro_destilado;__destilado_de_vinho;2022;33
outro_filtrado_doce;__filtrado_doce;2022;2339403
outro_jeropiga;__jeropiga;2022;1392
outro_mistelas;__mistelas;2022;4080
outro_mosto_concentrado;__mosto_concentrado;2022;0
outro_mosto_uva;__mosto_de_uva;2022;1579638
outro_mosto_sulfitado;__mosto_sulfitado;2022;0
outro_nectar;__nectar_de_uva;2022;4719055
outro_outros_produtos;__outros_produtos;2022;7406812
outro_polpa;__polpa_de_uva;2022;1058011
outro_preparado_liquido;__preparado_liquido_para_refresco;2022;19711
outro_refrigerante;__refrigerante_+50%_suco;2022;265026
outro_sangria;__sangria;2022;95605
outro_vinagre_balsamico;__vinagre_balsamico;2022;296664
outro_vinagre_duplo;__vinagre_duplo;2022;987142
outro_vinagre_simples;__vinagre_simples;2022;5309881
outro_vinho_acetificado;__vinho_acetificado;2022;1052563
outro_vinho_base;__vinho_base_para_espumantes;2022;0
outro_vinho_composto;__vinho_composto;2022;32000
outro_vinho_licoroso;__vinho_licoroso;2022;385006
outro_vinho_leve;__vinho_leve;2022;27
outro_vinho_gaseificado;__vinho_gaseificado;2022;14947
vinho_de_mesa;vinho_de_mesa;2023;187016848
vinho_mesa_tinto;__tinto;2023;165097539
vinho_mesa_rosado;__rosado;2023;2520748
vinho_mesa_branco;__branco;2023;19398561
vinho__fino_de_mesa;vinho__fino_de_mesa;2023;18589310
vinho_mesa_tinto;__tinto;2023;12450606
vinho_mesa_rosado;__rosado;2023;1214583
vinho_mesa_branco;__branco;2023;4924121
vinho_frizante;vinho_frizante;2023;2843600
vinho_organico;vinho_organico;2023;9123
vinho_especial;vinho_especial;2023;0
vinho_especial_tinto;__tinto;2023;0
vinho_especial_rosado;__rosado;2023;0
vinho_especial_branco;__branco;2023;0
espumantes_;espumantes_;2023;29381635
espumante_moscatel;__espumante__moscatel;2023;9771698
espumante;__espumante;2023;19609379
espumante_organico;__espumante_organico;2023;558
suco_de_uvas;suco_de_uvas;2023;166708720
suco_natural;__suco_natural_integral;2023;129419407
suco_adocado;__suco_adocado;2023;128599
suco_reprocessado;__suco_reprocessado/reconstituido;2023;34402925
suco_organico;__suco_organico;2023;932154
outros_sucos;__outros_sucos_de_uvas;2023;1825635
suco_de_uvas_concentrado;suco_de_uvas_concentrado;2023;37852507
nan;outros_produtos_comercializados;2023;29889342
outro_outros_vinhos_sem_informdetalhada;__outros_vinhos_sem_informacão_detalhada;2023;8152
outro_agrin;__agrin_fermentado,_acetico_misto;2023;0
outro_aguardente;__aguardente_de_vinho_50°gl;2023;111
outro_alcool_vinico;__alcool_vinico;2023;0
outro_bagaceira;__bagaceira_graspa;2023;0
outro_base_champenoise;__base_champenoise_champanha;2023;66290
outro_base_charmat;__base_charmat_champanha;2023;184040
outro_base_espumante;__base_espumante_moscatel;2023;722984
outro_bebida;__bebida_de_uva;2023;16780
outro_borra_liqwuida;__borra_liquida;2023;72600
outro_borra_seca;__borra_seca;2023;53220
outro_brandy;__brandy_conhaque;2023;4506
outro_cooler;__cooler;2023;4321881
outro_coquetel;__coquetel_com_vinho;2023;397156
outro_destilado;__destilado_de_vinho;2023;245
outro_filtrado_doce;__filtrado_doce;2023;2366601
outro_jeropiga;__jeropiga;2023;346
outro_mistelas;__mistelas;2023;1668
outro_mosto_concentrado;__mosto_concentrado;2023;0
outro_mosto_uva;__mosto_de_uva;2023;359626
outro_mosto_sulfitado;__mosto_sulfitado;2023;0
outro_nectar;__nectar_de_uva;2023;3604413
outro_outros_produtos;__outros_produtos;2023;7459271
outro_polpa;__polpa_de_uva;2023;1331651
outro_preparado_liquido;__preparado_liquido_para_refresco;2023;17178
outro_refrigerante;__refrigerante_+50%_suco;2023;501876
outro_sangria;__sangria;2023;84157
outro_vinagre_balsamico;__vinagre_balsamico;2023;338926
outro_vinagre_duplo;__vinagre_duplo;2023;1769130
outro_vinagre_simples;__vinagre_simples;2023;5047280
outro_vinho_acetificado;__vinho_acetificado;2023;194020
outro_vinho_base;__vinho_base_para_espumantes;2023;0
outro_vinho_composto;__vinho_composto;2023;981
outro_vinho_licoroso;__vinho_licoroso;2023;421974
outro_vinho_leve;__vinho_leve;2023;132064
outro_vinho_gaseificado;__vinho_gaseificado;2023;410215
